bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_above,sqft_basement,city,zipcode,log_sqft_lot,was_renovated,age,price
4.0,2.5,2340,2.0,0,0,3,2340,0,34,49,8.23880116587155,0,6,445000.0
3.0,1.75,1680,1.0,0,0,3,960,720,34,54,8.137688184977605,0,22,526000.0
3.0,2.5,2390,2.0,0,0,3,2390,0,30,31,9.12238309321704,0,30,735000.0
4.0,3.25,3680,2.0,0,0,3,2840,840,15,15,8.658692753689937,0,11,788000.0
3.0,2.25,2060,1.0,0,0,4,2060,0,18,21,9.0642735958414,0,48,890000.0
4.0,2.25,2350,2.0,0,0,4,2350,0,16,16,9.83097062169695,0,37,747500.0
3.0,1.75,1870,1.0,0,0,5,1870,0,34,70,9.105090961257085,0,56,595888.0
3.0,1.5,2070,1.0,0,0,4,1140,930,34,56,8.591743922680534,0,66,559000.0
3.0,1.75,1280,1.5,0,0,4,1280,0,17,19,8.925986089617076,0,26,242000.0
4.0,2.5,3360,2.0,0,0,3,3360,0,32,43,10.003875726567397,0,20,879000.0
3.0,1.0,820,1.5,0,0,3,820,0,34,49,8.946505025998682,1,104,150000.0
2.0,1.75,1240,1.5,0,0,3,1240,0,34,48,8.006700845440367,1,108,362750.0
3.0,2.5,1720,2.0,0,0,3,1720,0,17,19,8.209852481301272,0,22,255950.0
2.0,1.75,1500,1.0,0,0,4,910,590,34,56,8.824824939175638,1,72,437000.0
3.0,2.5,2150,2.0,0,0,3,2150,0,31,37,9.014568767457824,0,22,470000.0
4.0,2.5,2380,2.0,0,0,3,2380,0,31,37,9.398312600278953,0,12,439950.0
5.0,2.75,2510,1.0,0,1,4,1600,910,30,31,9.1248914101437,0,39,695500.0
4.0,1.75,3550,2.0,0,0,3,3550,0,21,24,9.8967650067753,1,52,2100000.0
2.0,2.0,1270,3.0,0,0,3,1270,0,34,54,7.224753405767971,0,14,438000.0
2.0,1.0,1060,1.0,0,0,3,1060,0,34,62,8.881002624255569,1,88,461000.0
3.0,1.0,910,1.0,0,0,4,910,0,18,22,8.94910546953925,0,43,300000.0
4.0,3.0,2360,1.0,0,2,3,1460,900,34,57,8.740496729931813,1,54,418000.0
6.0,4.5,6040,2.0,0,0,3,4100,1940,15,17,12.299303392083718,0,18,1150000.0
5.0,4.5,4590,2.0,0,0,3,4590,0,18,21,9.594649938011555,0,5,1710000.0
4.0,2.5,2701,2.0,0,0,3,2701,0,1,45,8.412054873292933,0,0,399895.0
3.0,3.5,4360,2.0,0,3,3,2960,1400,34,47,8.738895704934043,0,6,1555000.0
3.0,2.75,1720,1.0,0,0,4,1720,0,31,36,10.239995502805316,1,56,326000.0
3.0,2.0,1330,1.0,0,0,4,1330,0,18,22,8.999742789830492,0,45,420642.857143
4.0,2.75,4230,2.0,0,0,4,4230,0,41,41,10.365585010210767,0,29,405125.0
3.0,2.5,1800,2.0,0,0,4,1800,0,34,49,8.659039915644474,0,24,408200.0
4.0,1.75,2110,1.0,0,0,3,1170,940,31,36,8.883085524404578,0,39,324000.0
3.0,1.75,2640,1.0,0,3,4,1320,1320,22,25,8.987321812850125,1,54,1025000.0
3.0,2.5,3000,2.0,0,0,3,3000,0,30,32,10.140218377358854,0,19,740000.0
5.0,3.0,2170,1.5,0,0,4,1450,720,34,48,7.80016307039296,1,103,750500.0
5.0,5.5,7050,1.0,0,2,4,4320,2730,8,3,10.665250866959651,1,36,3800000.0
3.0,2.5,2670,1.0,0,0,4,2670,0,17,26,9.4894104675794,0,26,425000.0
3.0,1.0,1440,2.0,0,0,3,1440,0,34,47,8.517393171418904,1,104,560000.0
4.0,2.5,3500,2.0,0,0,3,3500,0,30,32,8.860641041773876,0,9,780000.0
6.0,4.25,6980,3.0,0,4,4,5330,1650,22,25,9.660332602134424,0,15,3100000.0
3.0,2.5,2460,2.0,0,0,3,2460,0,37,38,8.389359819906353,0,7,440500.0
3.0,2.5,2495,2.0,0,0,3,2495,0,14,0,8.38958706681109,0,7,267000.0
4.0,3.5,4270,2.0,0,3,5,3170,1100,34,74,8.665785595466064,0,77,1356925.0
4.0,2.75,3150,1.0,0,0,3,2480,670,30,31,10.567875111424648,0,28,854000.0
2.0,1.0,970,1.0,0,0,3,970,0,34,49,9.525224101853109,1,65,300000.0
4.0,2.5,3090,2.0,0,0,3,3090,0,14,13,9.833386924856638,0,19,370000.0
2.0,1.0,960,1.0,0,0,3,960,0,35,67,9.006263883379198,1,67,300000.0
4.0,2.5,1540,2.0,0,0,3,1540,0,15,17,7.534228326274089,0,0,484998.0
8.0,2.75,2790,1.0,0,0,3,1470,1320,35,62,8.80926561216931,1,37,340000.0
3.0,1.0,1400,1.5,0,0,3,1400,0,34,60,8.999742789830492,0,70,267000.0
4.0,2.5,3280,2.0,0,0,3,3280,0,32,42,8.729397122692061,0,13,809950.0
3.0,2.5,2110,2.0,0,0,4,2110,0,17,26,8.303752415563412,0,25,355000.0
1.0,1.0,750,1.0,0,0,3,750,0,34,63,8.294299608857235,0,96,250000.0
4.0,2.25,2010,1.0,0,0,3,1220,790,18,22,8.932740634865914,0,40,440000.0
4.0,2.25,2540,1.0,0,0,3,1450,1090,11,11,12.338218704022324,1,24,540000.0
4.0,1.0,1170,1.5,0,0,3,1170,0,34,60,9.005527777346696,1,55,350000.0
4.0,1.75,2320,1.5,0,0,5,1820,500,34,48,8.249575150000199,0,88,941000.0
4.0,1.0,2550,2.0,0,0,3,2370,180,34,52,8.294299608857235,1,109,890000.0
3.0,2.25,1670,1.5,0,3,3,1670,0,34,58,8.476579508530941,1,111,1020000.0
3.0,1.0,1810,2.0,0,0,3,1810,0,41,41,9.423514392252901,1,44,326500.0
3.0,1.75,1550,1.0,0,0,3,1050,500,4,8,9.18204377282107,0,38,255000.0
3.0,2.5,2420,2.0,0,0,3,2420,0,37,38,9.018332049592685,1,16,455600.0
3.0,1.0,1830,1.0,0,0,3,1200,630,34,60,8.987821625430815,1,54,403500.0
2.0,1.0,990,1.0,0,0,2,990,0,17,26,10.595759350060119,0,69,120000.0
4.0,2.25,2430,1.5,0,0,3,1630,800,34,55,8.465689348549121,1,86,723000.0
2.0,1.0,930,1.0,0,0,3,930,0,34,60,8.954286157204713,1,90,258125.0
3.0,2.5,2134,2.5,0,0,3,2134,0,15,17,7.59337419312129,0,6,611000.0
3.0,2.5,1060,2.0,0,0,3,1060,0,34,56,7.337587743538596,0,14,415000.0
5.0,2.5,2160,2.0,0,0,3,2160,0,37,38,8.953898535260459,1,16,480000.0
5.0,3.0,1810,2.0,0,0,3,1810,0,34,57,8.006700845440367,1,16,362000.0
3.0,2.5,2640,2.0,0,0,3,1680,960,31,36,8.812248018197431,0,23,365000.0
3.0,2.5,1670,1.0,0,0,4,1300,370,9,26,9.031811613420924,0,24,270000.0
3.0,2.25,1760,2.0,0,0,3,1760,0,15,17,8.420682291035394,1,26,500000.0
3.0,1.75,1480,1.0,0,0,3,1480,0,18,22,8.94910546953925,0,39,395000.0
3.0,2.0,1440,1.0,0,0,3,1440,0,1,45,8.88336291691676,1,31,210000.0
4.0,2.75,3010,2.0,0,0,3,3010,0,18,21,8.88405606174246,0,0,723243.75
4.0,2.25,3720,1.0,0,2,5,1860,1860,32,43,9.42424134192346,0,44,875000.0
3.0,1.5,1010,1.0,0,0,4,1010,0,10,73,9.169622538697624,0,52,160000.0
5.0,1.75,2460,1.5,0,0,5,1340,1120,34,51,8.831565879121063,1,103,445000.0
5.0,4.0,3720,2.0,0,0,3,3720,0,32,43,9.62911649414402,0,9,960000.0
4.0,2.0,2030,1.0,0,0,4,2030,0,12,12,11.548996993874734,0,45,335000.0
3.0,1.0,1320,1.0,0,0,4,1320,0,31,34,9.062536177207788,1,57,259000.0
3.0,2.75,2500,1.0,0,0,5,1390,1110,34,70,8.906393407058367,1,66,700000.0
4.0,2.5,2840,1.0,0,0,4,1780,1060,3,4,9.46242117318499,0,37,729032.0
4.0,1.75,2050,1.0,0,3,3,1450,600,19,67,9.298442820197728,0,40,790000.0
3.0,1.75,1300,1.0,0,0,4,1300,0,3,7,9.082620630373812,0,51,502000.0
6.0,2.0,1900,1.0,0,0,2,1200,700,34,60,9.016876974763383,0,50,305000.0
4.0,2.0,1630,1.0,0,0,5,1630,0,41,44,9.24725072599628,0,46,360000.0
4.0,1.75,2020,1.0,0,0,4,1430,590,30,31,8.857941984804711,0,35,532000.0
4.0,3.0,2530,2.0,0,0,3,2530,0,6,66,9.210440366976517,1,1,459000.0
3.0,2.0,1650,2.0,0,0,4,1650,0,34,55,8.724369949208368,1,88,590000.0
4.0,2.5,3200,1.5,0,1,5,1860,1340,34,54,8.922791623969637,1,66,1184000.0
3.0,2.0,1480,1.0,0,0,5,860,620,34,56,8.262816937670928,1,86,663000.0
2.0,0.75,650,1.0,0,0,4,650,0,34,62,8.586905803827538,0,83,230000.0
2.0,0.75,1440,1.0,0,0,3,1200,240,34,50,8.216358332386156,1,100,562100.0
2.0,1.75,1220,1.0,0,0,5,860,360,31,35,8.517393171418904,0,93,253000.0
2.0,1.0,1010,1.0,0,0,3,1010,0,10,73,8.556606193773073,1,59,174500.0
4.0,2.5,2650,2.0,0,0,3,2650,0,3,4,9.814437735702617,0,28,725000.0
3.0,1.75,1300,1.0,0,0,5,820,480,34,54,7.855932199718614,1,95,462000.0
4.0,1.75,1920,1.0,0,0,4,1500,420,31,36,8.9445502459405,0,39,341000.0
5.0,1.5,2680,1.0,0,0,4,1450,1230,3,3,10.240495359999384,0,51,898000.0
4.0,1.0,1720,1.5,0,0,4,1200,520,34,54,7.937731775260109,1,88,547000.0
3.0,2.0,2300,1.0,0,0,3,1430,870,3,3,9.504426892100957,1,59,610000.0
3.0,2.5,2430,2.0,0,1,3,2430,0,3,3,9.259225769705994,0,25,1027000.0
3.0,2.0,1020,2.0,0,0,3,720,300,34,61,7.094234845924755,1,10,238000.0
4.0,2.5,2020,2.0,0,0,3,2020,0,31,37,8.61286694148452,0,4,415000.0
5.0,2.75,2830,2.0,0,0,3,2830,0,30,31,8.577535420422398,0,8,725000.0
4.0,1.75,1450,1.0,0,0,3,1450,0,15,15,9.042040056544483,1,54,362500.0
4.0,2.5,1890,2.0,0,0,3,1890,0,1,45,8.848365694942547,0,17,280500.0
4.0,3.0,3600,1.0,0,4,4,2100,1500,3,7,9.127067452782361,1,38,1075000.0
4.0,1.5,1600,1.5,0,0,3,1600,0,34,57,8.729235349659273,0,68,425000.0
4.0,2.5,2200,2.0,0,0,3,2200,0,1,0,9.14825217966276,1,27,237227.857143
3.0,2.5,1370,2.0,0,0,3,1010,360,34,63,7.208600337960199,0,7,368000.0
4.0,1.75,2610,1.0,0,0,4,2610,0,8,3,9.980494888896912,0,48,1300000.0
4.0,2.5,3190,2.0,0,0,3,3190,0,41,44,9.586445324777861,1,24,862000.0
2.0,1.0,700,1.0,0,0,5,700,0,31,34,8.45553053102413,0,61,200000.0
3.0,2.0,1540,2.0,0,0,3,1540,0,15,17,7.510977752014095,0,9,402000.0
3.0,2.5,2650,1.0,0,0,5,1680,970,19,67,9.14644164612595,0,39,590000.0
3.0,2.0,1340,1.0,0,0,3,1340,0,33,69,9.04852707581358,0,83,215000.0
3.0,1.0,1090,1.0,0,0,5,1090,0,31,34,8.897819009510757,0,33,289000.0
4.0,2.5,3560,1.0,0,2,3,2290,1270,3,3,9.316500567804573,0,28,860000.0
4.0,3.0,2620,1.0,0,0,4,1870,750,3,5,9.81809304951918,0,58,659500.0
4.0,1.75,2440,1.0,0,0,3,1610,830,17,20,8.902591637374087,0,36,330000.0
4.0,1.0,1290,1.5,0,0,3,1290,0,34,65,8.517393171418904,1,57,173666.666667
4.0,4.0,4420,2.0,0,0,3,4420,0,32,43,9.712750686140826,1,1,1325000.0
4.0,3.75,4030,2.0,0,0,3,4030,0,18,21,9.287394001418473,0,8,1485000.0
4.0,3.5,4150,2.0,0,0,3,4150,0,1,45,9.692643056808935,0,8,550000.0
1.0,1.0,590,1.0,0,0,4,590,0,34,59,6.726233402358747,1,88,202000.0
4.0,2.5,3280,2.0,0,0,3,3280,0,30,32,10.21982996548112,0,18,699000.0
1.0,1.0,690,1.0,0,0,3,690,0,34,56,7.576097340623111,1,86,167500.0
4.0,2.75,4140,2.0,0,0,3,4140,0,1,45,10.093735942146068,0,12,657500.0
3.0,1.75,1330,1.0,0,0,3,1330,0,1,1,8.74862232231722,1,16,236000.0
4.0,2.5,2800,2.0,0,0,3,2800,0,20,23,9.047233034106032,1,10,426000.0
1.0,1.0,620,1.0,0,0,3,620,0,34,49,9.01942196795671,1,75,148000.0
3.0,1.0,1620,1.5,0,0,3,1620,0,34,69,9.153875834995056,1,86,265000.0
3.0,2.75,2500,2.0,0,0,5,2500,0,34,53,8.624970783589669,0,109,1185001.0
3.0,2.5,1495,3.0,0,0,3,1405,90,34,64,6.842683282238422,0,8,400000.0
4.0,2.5,2740,2.0,0,0,4,2740,0,32,43,9.464982590349763,0,24,673476.818182
4.0,2.5,3330,2.0,0,0,3,3330,0,30,31,8.909235279192261,0,5,760000.0
4.0,2.75,2620,2.0,0,0,3,2620,0,32,43,8.8110561229431,0,14,672500.0
4.0,2.25,2270,1.0,0,0,5,1340,930,34,74,8.537583881063972,0,60,735000.0
3.0,2.25,2010,2.0,0,0,3,2010,0,30,31,9.283683766200392,0,29,605000.0
4.0,3.5,3370,2.0,0,3,3,3370,0,26,27,12.984481965722422,0,9,480000.0
3.0,2.5,1680,1.0,0,0,3,1240,440,17,19,9.662180030594246,0,20,282000.0
2.0,1.0,1010,1.0,0,0,3,1010,0,19,67,8.881975184248867,0,39,285000.0
4.0,3.0,2690,1.0,0,0,3,2690,0,25,68,10.250652418696085,1,60,675000.0
3.0,2.5,1070,2.0,0,0,3,720,350,34,55,7.052721049232323,0,9,330000.0
3.0,2.5,1980,1.0,0,0,5,1980,0,22,25,9.544309478379278,0,55,760000.0
4.0,1.75,2470,2.0,0,2,3,2470,0,40,40,11.78897261343827,1,77,585000.0
3.0,1.75,1440,1.0,0,0,3,1440,0,32,42,9.374837343857585,1,31,495000.0
3.0,2.5,2170,2.0,0,0,3,2170,0,16,16,8.499640032168648,0,11,449950.0
3.0,3.75,1950,1.0,0,0,3,1360,590,34,71,9.062536177207788,1,55,345100.0
5.0,3.0,3640,2.0,0,3,3,2540,1100,3,7,9.016755622903517,0,32,1595000.0
2.0,1.0,920,1.0,0,0,3,920,0,34,65,9.02905827475689,1,75,319950.0
3.0,1.75,1270,1.0,0,0,3,880,390,6,65,8.999742789830492,1,64,346000.0
4.0,2.5,2330,2.0,0,0,3,2330,0,26,27,9.203215047033595,1,16,471000.0
1.0,1.0,730,1.0,0,0,3,730,0,34,64,7.57198844937744,0,6,321500.0
4.0,1.75,1890,1.0,0,0,4,1110,780,34,60,8.699681400989514,1,67,430000.0
3.0,2.75,2670,1.0,0,0,3,1720,950,31,34,8.226573474977114,1,1,798800.0
4.0,2.75,3500,2.0,0,0,3,3500,0,30,32,8.881975184248867,0,9,788600.0
4.0,2.5,2700,1.0,0,0,4,1560,1140,17,18,9.28868933838716,0,48,300000.0
3.0,1.0,1620,1.5,0,0,4,1620,0,3,5,10.33322241961703,1,103,346750.0
3.0,1.75,1510,1.0,0,0,3,1510,0,18,22,9.024251728612985,1,47,366000.0
6.0,3.5,3600,2.0,0,0,3,2740,860,37,38,8.83579236650274,1,10,620000.0
3.0,2.5,2270,2.0,0,0,3,2270,0,40,40,11.518370613206123,1,16,585000.0
3.0,2.25,2760,1.0,0,0,3,2760,0,31,36,9.22631214148588,1,45,336000.0
3.0,2.5,2300,1.0,0,0,3,2300,0,30,32,8.701180027529253,0,9,738500.0
3.0,2.25,1450,2.0,0,0,3,1450,0,32,42,9.863030074904852,0,25,410000.0
3.0,2.25,1840,2.0,0,0,3,1840,0,18,22,8.657476736863293,0,11,465000.0
3.0,3.5,1650,3.0,0,0,3,1650,0,34,47,7.724446645633537,0,4,547500.0
3.0,2.25,2870,2.0,0,0,3,2250,620,34,63,9.008346579384707,0,19,850000.0
3.0,1.75,1390,1.0,0,0,3,860,530,34,49,9.297068375486006,1,57,270000.0
5.0,2.75,2040,1.0,0,0,4,1200,840,18,22,8.921190556249368,0,45,449500.0
4.0,2.5,1860,1.0,0,0,4,1220,640,17,19,8.808070154764538,0,31,268971.875
4.0,2.75,3370,2.0,0,0,3,3370,0,41,44,9.429315246418174,0,23,557125.0
2.0,1.0,1470,1.0,0,0,3,1020,450,34,47,8.873187904050106,1,73,458663.888889
2.0,1.5,1310,1.5,0,0,3,1310,0,30,31,9.40894529884324,1,44,455000.0
3.0,1.75,1110,1.0,0,0,4,1110,0,30,31,9.10642325855641,0,48,452000.0
2.0,1.5,1010,2.0,0,0,3,1010,0,31,34,8.951569643018821,1,33,306888.0
4.0,1.0,1940,1.5,0,0,3,1940,0,34,70,8.657650544111494,1,67,323833.333333
4.0,2.5,3490,2.0,0,3,3,3490,0,3,5,8.921991410536698,0,14,975000.0
2.0,1.0,1380,1.0,0,0,4,880,500,34,54,8.387312270561717,0,83,450000.0
4.0,3.75,3490,2.0,0,0,3,3490,0,3,3,9.123801610558944,1,2,1264000.0
4.0,2.5,1750,2.0,0,0,3,1750,0,16,16,8.472195825485501,0,5,415500.0
4.0,1.5,1740,1.0,0,0,3,1020,720,33,69,8.894670262984233,1,52,180000.0
3.0,1.75,1970,1.0,0,0,4,1970,0,17,20,9.237079669165805,0,48,268000.0
2.0,1.0,1090,1.0,0,0,4,730,360,34,61,8.517393171418904,1,72,287919.782609
4.0,2.25,2030,1.0,0,0,3,1230,800,31,37,9.510519035757246,1,51,335000.0
4.0,3.5,4280,2.0,0,0,3,4280,0,3,3,9.16785032035523,0,9,1337044.2
3.0,2.5,3180,2.0,0,0,4,3180,0,32,42,9.441531454869693,1,36,900000.0
3.0,2.5,2490,2.0,0,0,3,2490,0,30,32,10.081298953852196,0,21,700000.0
3.0,2.25,1250,1.0,0,0,5,1250,0,34,65,8.922791623969637,0,72,390000.0
3.0,3.5,4500,2.0,0,0,3,4500,0,1,45,9.992916837362552,1,10,785000.0
3.0,1.0,1320,1.0,0,0,3,1320,0,10,73,9.014447135152134,1,55,150000.0
2.0,1.75,1330,1.0,0,0,4,960,370,34,74,8.699681400989514,1,100,565000.0
3.0,2.0,1510,1.0,0,2,3,1230,280,34,60,8.863191340690854,1,41,300000.0
5.0,3.25,3130,2.0,0,0,3,2180,950,15,15,9.399968503952575,0,39,500000.0
5.0,3.0,2620,2.0,0,0,3,2620,0,34,54,8.608495349823023,0,5,975000.0
4.0,2.5,2340,2.0,0,0,3,2340,0,20,23,9.103979355984773,0,11,314000.0
3.0,2.0,2460,1.0,0,2,4,1370,1090,34,63,8.79497643168877,0,62,678500.0
4.0,2.25,2270,1.0,0,0,3,1290,980,18,22,8.962007209588313,1,37,446000.0
3.0,2.5,1769,2.0,0,0,3,1769,0,1,45,8.899048433885268,1,2,334888.0
4.0,3.25,5010,2.0,0,0,3,5010,0,3,5,10.447583528813514,1,26,692000.0
3.0,1.75,1610,1.0,0,0,3,1610,0,18,21,9.32375833901174,1,59,450000.0
3.0,1.75,1370,1.0,0,0,4,1370,0,23,76,9.200391041122515,0,31,320000.0
4.0,2.25,1960,1.0,0,0,4,1290,670,3,3,9.068892008391808,0,55,723000.0
4.0,2.25,1740,1.0,0,0,4,1170,570,3,7,9.041921720351219,1,56,455000.0
2.0,1.5,1630,1.0,0,0,4,890,740,34,50,8.237743803890933,1,74,448000.0
4.0,2.75,3190,2.0,0,0,3,3190,0,32,43,9.30301070681749,0,20,687500.0
3.0,2.5,2650,2.0,0,0,3,2650,0,30,32,10.614130780712824,0,20,592105.714286
4.0,2.5,2570,2.0,0,0,3,2570,0,20,23,8.490027523343468,0,9,320000.0
3.0,1.0,1330,2.0,0,0,5,1330,0,12,12,8.596558746796978,0,109,197500.0
4.0,2.25,1995,2.0,0,0,4,1995,0,14,13,8.86827250899781,0,33,266000.0
3.0,1.75,2000,1.0,0,0,5,1400,600,18,21,9.228474942171665,0,51,560000.0
4.0,2.5,3950,3.0,0,0,3,3950,0,32,43,9.292565312231853,1,1,914500.0
4.0,2.25,2450,2.0,0,0,3,2450,0,41,44,11.039572232060571,0,38,510000.0
2.0,1.0,820,1.0,0,0,3,820,0,34,49,8.371242135931933,1,77,102500.0
4.0,2.75,2360,2.0,0,0,3,2360,0,16,16,8.502079553606189,0,6,525000.0
3.0,2.75,2300,2.0,0,0,3,2300,0,37,38,8.442038517815478,0,6,479500.0
3.0,1.5,1150,1.0,0,0,4,1150,0,31,33,9.06958293425992,0,51,213400.0
3.0,1.75,2110,1.0,0,0,4,2110,0,22,25,9.328212292571072,1,53,743000.0
4.0,2.0,1550,1.5,0,0,3,1550,0,34,47,8.479698986988657,1,105,613000.0
3.0,2.5,1790,2.0,0,0,3,1790,0,15,15,8.0323601479245,0,4,530000.0
2.0,2.25,3170,2.0,0,2,5,1990,1180,34,52,8.006700845440367,0,114,1695000.0
4.0,1.75,3000,1.0,0,3,3,1500,1500,31,34,10.650199196425806,1,64,585000.0
4.0,2.5,1982,2.0,0,0,3,1982,0,17,18,8.765146421639022,1,10,283200.0
3.0,1.75,1180,1.0,0,0,3,1180,0,26,27,9.567525185909115,1,33,455000.0
4.0,2.5,2690,2.0,0,0,3,2690,0,31,36,8.980675603671708,0,21,419000.0
3.0,2.75,1250,2.0,0,0,3,1040,210,34,55,6.794586580876499,0,4,450000.0
3.0,1.0,1050,1.0,0,0,4,910,140,34,54,8.642062173462106,1,67,445000.0
3.0,2.5,1990,2.0,0,0,3,1990,0,32,43,8.290292591224315,1,10,560200.0
4.0,2.75,3270,2.0,0,0,4,2720,550,17,26,10.839482867684618,0,31,435000.0
3.0,2.5,3150,2.0,0,0,3,3150,0,13,14,11.928928190191096,0,7,720000.0
3.0,2.25,1445,2.0,0,0,3,1300,145,15,15,7.294377299288821,0,11,389999.0
4.0,2.75,2610,3.0,0,0,5,1910,700,34,47,8.333510708982942,0,104,650000.0
2.0,2.25,1540,3.0,0,0,3,1540,0,34,59,6.873163834212518,0,7,640000.0
1.0,1.0,820,1.0,0,0,3,760,60,34,61,6.966967138613983,0,7,194000.0
3.0,1.75,1440,1.0,0,2,3,1090,350,39,69,9.46412951340478,1,56,260000.0
3.0,1.75,1580,1.0,0,0,4,1180,400,34,57,9.371693622333941,1,63,575000.0
3.0,2.5,2090,2.0,0,0,3,2090,0,9,26,8.45553053102413,0,12,289000.0
2.0,1.0,700,1.0,0,0,4,700,0,35,67,8.699681400989514,1,65,267800.0
3.0,3.5,1900,2.0,0,0,3,1430,470,34,63,7.385851078125209,0,6,431500.0
3.0,2.75,3890,2.0,0,1,3,3260,630,34,57,8.884194633072273,1,47,1080000.0
4.0,4.5,4225,2.0,0,0,4,4225,0,32,42,12.556771769771816,0,29,1005000.0
3.0,1.5,1400,3.0,0,0,3,1400,0,34,54,6.930494765951626,0,7,425000.0
3.0,2.5,1690,2.5,0,0,3,1690,0,34,74,7.348587530927593,0,7,640000.0
3.0,2.0,1790,1.0,0,0,4,1790,0,1,45,10.654903641220049,0,24,280000.0
3.0,2.75,2820,2.0,0,0,3,2820,0,30,31,8.58466490653125,0,6,749000.0
3.0,2.5,2200,2.0,0,2,3,2200,0,3,7,9.305741456739435,0,36,580000.0
3.0,2.5,1710,2.0,0,0,3,1570,140,30,31,7.741099090035366,0,9,539000.0
2.0,1.0,810,1.0,0,0,4,810,0,34,61,8.314097335405807,1,73,325000.0
3.0,1.0,1480,1.0,0,0,3,970,510,35,62,8.893572718629304,1,51,336500.0
4.0,1.5,2670,2.0,0,0,3,2670,0,1,45,9.213036733523925,0,18,347000.0
4.0,2.5,2240,2.0,0,0,4,2240,0,24,37,9.593423529191217,0,25,565000.0
3.0,2.0,1630,1.0,0,0,3,1630,0,34,56,8.935903526274423,0,8,767450.0
4.0,2.5,1830,1.0,0,0,4,1540,290,35,70,8.901911226379612,0,41,494000.0
4.0,2.5,3250,1.0,0,2,3,3250,0,1,45,12.367613096473907,1,41,293000.0
5.0,2.5,2350,2.0,0,0,3,2350,0,34,53,8.294299608857235,0,21,910000.0
3.0,3.5,3690,2.0,0,0,3,3690,0,37,38,9.086815885690685,0,13,725000.0
4.0,2.5,3190,2.0,0,0,3,3190,0,20,23,8.909235279192261,0,8,609900.0
5.0,2.5,3400,1.0,0,0,4,1700,1700,35,62,9.101752431559284,0,55,464000.0
4.0,2.5,2160,2.0,0,0,3,2160,0,27,28,8.987946539552519,0,21,220000.0
3.0,1.0,1160,1.0,0,0,3,1160,0,34,60,9.084096645401932,1,62,317000.0
3.0,2.25,998,2.0,0,0,3,798,200,34,56,6.807934943699926,0,7,324000.0
4.0,2.25,3070,1.0,0,3,3,1870,1200,22,25,9.68215486062588,0,38,1225000.0
2.0,1.0,1740,1.0,0,0,4,950,790,34,57,8.195057690895077,0,90,315000.0
4.0,3.0,2240,1.5,0,0,4,1270,970,34,52,8.699681400989514,1,100,1190000.0
3.0,2.5,2130,2.0,0,0,3,2130,0,20,23,8.84937050375457,0,11,320000.0
4.0,2.5,2430,1.0,0,0,5,1670,760,3,6,9.575052927597383,0,51,645000.0
3.0,3.0,2520,1.5,0,0,3,1560,960,34,58,7.674617497364363,1,89,780000.0
4.0,3.5,4230,2.0,0,0,3,4230,0,3,3,9.92221116653423,0,17,2075000.0
3.0,1.75,1340,1.0,0,0,4,1340,0,1,1,8.91918561004543,0,41,223000.0
2.0,2.5,1050,2.0,0,0,3,1050,0,34,64,7.383989457978509,0,9,325000.0
3.0,2.5,1900,2.0,0,0,3,1900,0,3,6,8.08825472712243,1,26,550000.0
3.0,2.75,2580,2.0,0,0,3,2580,0,31,37,8.556606193773073,0,6,437000.0
5.0,1.75,2330,1.0,0,0,4,1180,1150,31,37,9.569621915779866,0,46,350000.0
3.0,2.5,1860,2.0,0,0,3,1860,0,16,16,8.213652703029998,0,14,384950.0
4.0,5.0,4110,2.0,0,0,4,4110,0,3,4,10.681917533624532,1,36,1042031.0
3.0,1.75,1570,1.0,0,0,3,1080,490,6,68,9.637632201310455,1,58,289987.5
3.0,2.75,2590,2.0,0,0,3,2590,0,3,5,9.397981090247738,0,21,695000.0
4.0,2.25,3310,2.0,0,0,5,3310,0,41,41,11.75690640215091,1,90,1140000.0
4.0,2.5,2040,1.0,0,0,3,1420,620,3,5,9.036106025364846,1,51,500000.0
4.0,2.5,3220,1.5,0,0,4,3220,0,3,7,8.971575439759016,0,48,590000.0
4.0,2.5,2390,2.0,0,0,3,2390,0,1,45,8.768263145371286,0,15,359800.0
4.0,3.0,2720,2.0,0,0,5,1800,920,34,54,8.24301946898925,1,95,739000.0
2.0,1.0,840,1.0,0,0,3,840,0,6,69,9.358846580275406,1,62,187000.0
4.0,2.5,1820,2.0,0,0,3,1820,0,32,43,9.904087372608096,1,27,673476.818182
3.0,1.75,1070,1.0,0,0,3,1070,0,30,31,8.987321812850125,1,37,415000.0
4.0,1.0,1370,1.0,0,0,3,1370,0,35,67,9.047821442478408,1,65,300000.0
3.0,1.5,1380,1.0,0,0,5,1380,0,22,25,8.412054873292933,0,54,650000.0
3.0,1.75,1980,1.0,0,2,4,1320,660,3,7,9.510741216835738,0,62,810000.0
2.0,1.0,930,1.0,0,0,2,930,0,6,68,8.939056445334039,0,72,100000.0
4.0,3.25,3620,2.0,0,3,4,2350,1270,34,58,8.543250725735527,0,87,1525000.0
3.0,2.5,2570,2.5,0,0,3,2570,0,15,17,8.188966863648876,0,7,680000.0
3.0,1.75,1330,1.0,0,0,4,1330,0,1,45,9.127067452782361,0,41,183000.0
4.0,2.75,1550,1.5,0,0,3,1550,0,34,48,8.294299608857235,1,84,835000.0
5.0,4.75,6390,2.0,0,0,3,4560,1830,34,53,9.486531677712465,1,74,2466350.0
